Math-31	653.8965517241379	545.8620689655172	647.8620689655172	554.8275862068965	542.551724137931	689.7241379310345	1388.3103448275863	
Math-33	271.0	272.0	46.0	87.0	266.0	365.0	266.0	
Math-34	19.0	9.0	9.0	37.0	147.0	34.0	38.0	
Math-36	179.5	179.5	20.5	2.5	479.5	356.5	356.5	
Math-37	775.0	521.2	314.4	591.8	582.6	776.6	765.4	
Math-40	1029.0	358.5	357.5	240.5	383.0	1046.0	1028.0	
Math-41	34.0	34.0	36.0	68.0	48.0	34.0	34.0	
Math-42	71.5	71.5	71.5	71.5	339.5	326.5	71.5	
Math-43	41.0	48.0	336.0	37.0	37.0	237.0	37.0	
Math-44	559.6666666666666	545.0	404.0	685.6666666666666	734.6666666666666	564.0	645.3333333333334	
Math-45	2.0	2.0	115.0	6.0	2.0	2.0	2.0	
Math-46	3.0	2.0	1.5	339.0	431.0	11.0	12.0	
Math-47	522.8	173.6	188.4	780.6	398.8	522.2	515.6	
Math-48	796.0	796.0	744.0	759.0	895.0	812.0	796.0	
Math-49	1606.0	1547.0	1528.5	1913.25	1724.75	1622.25	1642.5	
Math-50	2.3333333333333335	2.3333333333333335	2.3333333333333335	52.0	836.6666666666666	264.6666666666667	261.6666666666667	
Math-52	88.33333333333333	36.333333333333336	32.0	322.6666666666667	702.0	378.0	426.3333333333333	
Math-53	6.0	6.0	11.0	5.0	171.0	13.0	2.0	
Math-54	1286.5	1441.0	1498.0	1398.0	1398.5	1559.5	797.0	
Math-55	1.5	1.5	2.5	147.0	156.5	17.5	19.0	
Math-57	3.0	3.0	3.0	3.0	3.0	3.0	3.0	
Math-58	357.0	357.0	498.0	343.0	357.0	363.0	357.0	
Math-64	248.42857142857142	225.14285714285714	237.71428571428572	228.21428571428572	233.92857142857142	296.7857142857143	248.78571428571428	
Math-65	164.0	164.0	164.0	135.33333333333334	578.6666666666666	426.3333333333333	150.16666666666666	
Math-68	252.14285714285714	254.71428571428572	270.14285714285717	251.28571428571428	264.2857142857143	287.7142857142857	251.28571428571428	
Math-69	10.0	10.0	29.0	70.0	10.0	10.0	10.0	
Math-74	1528.0	885.2	894.0	831.8	837.0	1576.8	1513.4	
Math-76	350.2857142857143	357.5	92.71428571428571	359.85714285714283	1350.357142857143	458.07142857142856	349.0	
Math-79	3.0	3.0	67.0	6.0	30.0	3.0	3.0	
Math-83	70.0	70.0	70.33333333333333	70.66666666666667	161.0	220.66666666666666	70.0	
Math-84	61.0	61.0	57.333333333333336	61.0	61.0	61.0	61.0	
Math-85	107.0	107.0	96.0	56.0	333.0	85.0	96.0	
Math-86	511.0	556.3333333333334	571.0	525.6666666666666	560.3333333333334	518.6666666666666	471.0	
Math-87	152.0	152.0	146.75	116.75	195.5	575.75	152.0	
Math-88	56.285714285714285	34.42857142857143	25.428571428571427	56.142857142857146	55.857142857142854	52.42857142857143	55.857142857142854	
